206057	3365	83	0.2242335	0.2595888	1	1	1	1	0	0	0	0	0	0	0	0	0	0	55725.24	115.1633	1000	76110.2	0	0	0	0	0	0	0	0	1	1	1560.307	1582.971	2076	2637.463	250	0	0	0	0	0	0	0	1	1	1560.307	1270.345	1666.004	2116.583	200.6267	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	82	84	87	88	90	92	94	0	0	0	0	0	0	0
201304	3223	93	0.6202492	0.6455091	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4916.933	43971.43	15000	0	0	0	0	0	0	0	0	1	1	1	0	250	4712	5859.43	0	0	0	1	0	0	0	1	1	1	0	275.4738	5192.129	6456.48	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	90	92	94	96	98	100	102	0	0	0	0	0	0	0
207089	4393	88	0.0254872	0.0355061	1	1	1	0	0	0	0	0	0	0	0	0	0	0	19667.73	16751.02	0	0	0	0	0	0	0	0	1	1	1	1	250	250	250	250	0	0	0	0	0	0	0	1	1	1	250	250	250	250	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	89	91	94	96	98	100	102	0	0	0	0	0	0	0
201113	3259	83	0.9455123	0.9487135	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	2529	2015.529	2780.488	886.7761	16429.14	0	1	0	0	0	0	0	250	0	0	719.8317	28523.17	6211.867	591.4492	0	1	1	0	0	0	0	250	0	0	577.6696	22890.06	4985.067	474.6418	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	81	83	85	87	89	91	93	0	0	0	0	0	0	0
200009	3509	73	0.6906435	0.7114803	1	1	1	0	0	0	0	0	0	0	0	0	0	0	48076.68	57581.63	172000	0	0	0	0	0	0	0	1	1	1	1	1147.284	2001.747	300	863.798	0	0	0	0	0	0	0	1	1	1	1147.284	1269.124	190.2025	547.655	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	73	75	78	80	82	84	86	0	0	0	0	0	0	0
205139	3259	83	0.7416284	0.7590409	1	1	1	1	0	0	0	0	0	0	0	0	0	0	128932.9	113069.4	148000	64592.89	0	0	0	0	0	0	0	0	1	1	0	753.7959	250	575.8653	4912.195	0	0	1	0	0	0	0	1	1	0	604.9263	200.6267	462.1357	3942.073	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	82	84	86	88	90	92	94	0	0	0	0	0	0	0
200074	3439	88	0.4775986	0.5092272	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1853.659	1773.552	0	0	0	0	0	0	0	0	250	408.3061	250	250	250	250	250	0	0	0	0	0	0	0	250	408.3062	250	250	250	250	250	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	87	89	91	94	96	98	100	0	0	0	0	0	0	0
206802	2639	73	0.4829015	0.5136545	1	1	1	1	1	1	1	0	0	0	0	0	0	0	10926.52	13400.82	5000	7678.204	741.4634	4433.881	8214.571	0	0	0	0	0	0	0	250	250	250	250	250	250	250	0	0	0	0	0	0	0	250	158.5021	158.5021	158.5021	158.5021	158.5021	158.5021	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	72	73	76	78	80	82	84	0	0	0	0	0	0	0
202044	1688	78	0.6542391	0.6765003	1	1	1	1	1	1	1	0	0	0	0	0	0	0	33872.2	38736.73	104500	50868.1	127902.4	44693.52	123218.6	0	0	0	0	0	0	0	250	250	250	250	444.8781	1421.215	5109.463	0	0	0	0	0	0	0	250	194.8219	194.8219	194.8219	346.6879	1107.535	3981.741	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	75	77	80	82	84	86	87	0	0	0	0	0	0	0
203006	3321	88	0.3892297	0.4240565	1	1	0	0	0	0	0	0	0	0	0	0	0	0	154391.7	92078.27	0	0	0	0	0	0	0	0	1	1	1	1	1201.917	2565	624	0	0	0	0	0	0	0	1	1	1	1	1201.917	2565	624.0001	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	87	89	92	94	96	98	100	0	0	0	0	0	0	0
